bpe/train_base_loss,bpe/train_loss,bpe/train_mtp_loss,bpe/train_stable,bpe/val_base_loss,bpe/val_loss,bpe/val_mtp_loss,bpe/val_stable,epoch,step
0.15678131580352783,0.15678131580352783,0.0,1.0,,,,,0,679
0.11776374280452728,0.11776374280452728,0.0,1.0,,,,,0,684
0.1288730502128601,0.1288730502128601,0.0,1.0,,,,,0,689
0.16149863600730896,0.16149863600730896,0.0,1.0,,,,,0,694
0.14178922772407532,0.14178922772407532,0.0,1.0,,,,,0,699
0.13411712646484375,0.13411712646484375,0.0,1.0,,,,,0,704
0.0950106605887413,0.0950106605887413,0.0,1.0,,,,,0,709
0.14404737949371338,0.14404737949371338,0.0,1.0,,,,,0,714
0.10823455452919006,0.10823455452919006,0.0,1.0,,,,,0,719
0.15246984362602234,0.15246984362602234,0.0,1.0,,,,,0,724
0.10993565618991852,0.10993565618991852,0.0,1.0,,,,,0,729
0.1514098048210144,0.1514098048210144,0.0,1.0,,,,,0,734
0.18453139066696167,0.18453139066696167,0.0,1.0,,,,,0,739
0.11568000912666321,0.11568000912666321,0.0,1.0,,,,,0,744
0.16914916038513184,0.16914916038513184,0.0,1.0,,,,,0,749
0.15166354179382324,0.15166354179382324,0.0,1.0,,,,,0,754
0.2459430694580078,0.2459430694580078,0.0,1.0,,,,,0,759
0.2436670958995819,0.2436670958995819,0.0,1.0,,,,,0,764
0.23793958127498627,0.23793958127498627,0.0,1.0,,,,,0,769
0.23663443326950073,0.23663443326950073,0.0,1.0,,,,,0,774
0.21744084358215332,0.21744084358215332,0.0,1.0,,,,,0,779
0.19610878825187683,0.19610878825187683,0.0,1.0,,,,,0,784
0.08924038708209991,0.08924038708209991,0.0,1.0,,,,,0,789
0.1278923600912094,0.1278923600912094,0.0,1.0,,,,,0,794
0.1673131287097931,0.1673131287097931,0.0,1.0,,,,,0,799
0.2023317515850067,0.2023317515850067,0.0,1.0,,,,,0,804
0.08329495042562485,0.08329495042562485,0.0,1.0,,,,,0,809
0.11127088218927383,0.11127088218927383,0.0,1.0,,,,,0,814
0.12595660984516144,0.12595660984516144,0.0,1.0,,,,,0,819
0.10558337718248367,0.10558337718248367,0.0,1.0,,,,,0,824
0.16072183847427368,0.16072183847427368,0.0,1.0,,,,,0,829
0.10376075655221939,0.10376075655221939,0.0,1.0,,,,,0,834
0.09803909063339233,0.09803909063339233,0.0,1.0,,,,,0,839
0.16951626539230347,0.16951626539230347,0.0,1.0,,,,,0,844
0.19301101565361023,0.19301101565361023,0.0,1.0,,,,,0,849
0.15108230710029602,0.15108230710029602,0.0,1.0,,,,,0,854
0.16256827116012573,0.16256827116012573,0.0,1.0,,,,,0,859
0.19400161504745483,0.19400161504745483,0.0,1.0,,,,,0,864
0.1696089655160904,0.1696089655160904,0.0,1.0,,,,,0,869
0.12870396673679352,0.12870396673679352,0.0,1.0,,,,,0,874
0.18831118941307068,0.18831118941307068,0.0,1.0,,,,,0,879
0.16809643805027008,0.16809643805027008,0.0,1.0,,,,,0,884
0.14912766218185425,0.14912766218185425,0.0,1.0,,,,,0,889
0.1341869831085205,0.1341869831085205,0.0,1.0,,,,,0,894
0.10699021816253662,0.10699021816253662,0.0,1.0,,,,,0,899
0.070478156208992,0.070478156208992,0.0,1.0,,,,,0,904
0.049571964889764786,0.049571964889764786,0.0,1.0,,,,,0,909
0.12473881244659424,0.12473881244659424,0.0,1.0,,,,,0,914
0.17065149545669556,0.17065149545669556,0.0,1.0,,,,,0,919
0.19056737422943115,0.19056737422943115,0.0,1.0,,,,,0,924
0.10689303278923035,0.10689303278923035,0.0,1.0,,,,,0,929
0.09389186650514603,0.09389186650514603,0.0,1.0,,,,,0,934
0.08853497356176376,0.08853497356176376,0.0,1.0,,,,,0,939
0.07456953078508377,0.07456953078508377,0.0,1.0,,,,,0,944
0.08147382736206055,0.08147382736206055,0.0,1.0,,,,,0,949
0.08464978635311127,0.08464978635311127,0.0,1.0,,,,,0,954
0.09368564188480377,0.09368564188480377,0.0,1.0,,,,,0,959
0.1410660743713379,0.1410660743713379,0.0,1.0,,,,,0,964
0.144761860370636,0.144761860370636,0.0,1.0,,,,,0,969
0.14636266231536865,0.14636266231536865,0.0,1.0,,,,,0,974
0.09828421473503113,0.09828421473503113,0.0,1.0,,,,,0,979
0.1663040816783905,0.1663040816783905,0.0,1.0,,,,,0,984
0.08013574033975601,0.08013574033975601,0.0,1.0,,,,,0,989
0.15569588541984558,0.15569588541984558,0.0,1.0,,,,,0,994
0.16240859031677246,0.16240859031677246,0.0,1.0,,,,,0,999
0.08341415971517563,0.08341415971517563,0.0,1.0,,,,,0,1004
0.10835853964090347,0.10835853964090347,0.0,1.0,,,,,0,1009
0.11547484993934631,0.11547484993934631,0.0,1.0,,,,,0,1014
0.10816635191440582,0.10816635191440582,0.0,1.0,,,,,0,1019
0.09959907829761505,0.09959907829761505,0.0,1.0,,,,,0,1024
0.08595427870750427,0.08595427870750427,0.0,1.0,,,,,0,1029
0.18917624652385712,0.18917624652385712,0.0,1.0,,,,,0,1034
0.1054813414812088,0.1054813414812088,0.0,1.0,,,,,0,1039
0.19439035654067993,0.19439035654067993,0.0,1.0,,,,,0,1044
0.16194525361061096,0.16194525361061096,0.0,1.0,,,,,0,1049
0.17011240124702454,0.17011240124702454,0.0,1.0,,,,,0,1054
0.18389159440994263,0.18389159440994263,0.0,1.0,,,,,0,1059
0.08665662258863449,0.08665662258863449,0.0,1.0,,,,,0,1064
0.1183430552482605,0.1183430552482605,0.0,1.0,,,,,0,1069
0.10864688456058502,0.10864688456058502,0.0,1.0,,,,,0,1074
0.1682642698287964,0.1682642698287964,0.0,1.0,,,,,0,1079
0.11989213526248932,0.11989213526248932,0.0,1.0,,,,,0,1084
0.1671304702758789,0.1671304702758789,0.0,1.0,,,,,0,1089
0.15711015462875366,0.15711015462875366,0.0,1.0,,,,,0,1094
0.1219479888677597,0.1219479888677597,0.0,1.0,,,,,0,1099
0.17415887117385864,0.17415887117385864,0.0,1.0,,,,,0,1104
0.08465836942195892,0.08465836942195892,0.0,1.0,,,,,0,1109
0.10175365209579468,0.10175365209579468,0.0,1.0,,,,,0,1114
0.08062128722667694,0.08062128722667694,0.0,1.0,,,,,0,1119
0.17216019332408905,0.17216019332408905,0.0,1.0,,,,,0,1124
0.12890908122062683,0.12890908122062683,0.0,1.0,,,,,0,1129
0.09862128645181656,0.09862128645181656,0.0,1.0,,,,,0,1134
0.08248443901538849,0.08248443901538849,0.0,1.0,,,,,0,1139
0.14187166094779968,0.14187166094779968,0.0,1.0,,,,,0,1144
0.23315772414207458,0.23315772414207458,0.0,1.0,,,,,0,1149
0.0404217354953289,0.0404217354953289,0.0,1.0,,,,,0,1154
0.06286944448947906,0.06286944448947906,0.0,1.0,,,,,0,1159
0.15170630812644958,0.15170630812644958,0.0,1.0,,,,,0,1164
0.08504018187522888,0.08504018187522888,0.0,1.0,,,,,0,1169
0.14458966255187988,0.14458966255187988,0.0,1.0,,,,,0,1174
0.11683717370033264,0.11683717370033264,0.0,1.0,,,,,0,1179
0.14101606607437134,0.14101606607437134,0.0,1.0,,,,,0,1184
0.09106568992137909,0.09106568992137909,0.0,1.0,,,,,0,1189
0.19251340627670288,0.19251340627670288,0.0,1.0,,,,,0,1194
0.12685158848762512,0.12685158848762512,0.0,1.0,,,,,0,1199
0.12743112444877625,0.12743112444877625,0.0,1.0,,,,,0,1204
0.04977020248770714,0.04977020248770714,0.0,1.0,,,,,0,1209
0.1566905379295349,0.1566905379295349,0.0,1.0,,,,,0,1214
0.1043035238981247,0.1043035238981247,0.0,1.0,,,,,0,1219
0.0953727662563324,0.0953727662563324,0.0,1.0,,,,,0,1224
0.0799485296010971,0.0799485296010971,0.0,1.0,,,,,0,1229
0.1594008505344391,0.1594008505344391,0.0,1.0,,,,,0,1234
0.11671573668718338,0.11671573668718338,0.0,1.0,,,,,0,1239
0.05989288166165352,0.05989288166165352,0.0,1.0,,,,,0,1244
0.09230582416057587,0.09230582416057587,0.0,1.0,,,,,0,1249
0.08872999250888824,0.08872999250888824,0.0,1.0,,,,,0,1254
0.1374310702085495,0.1374310702085495,0.0,1.0,,,,,0,1259
0.1120852380990982,0.1120852380990982,0.0,1.0,,,,,0,1264
0.1160050481557846,0.1160050481557846,0.0,1.0,,,,,0,1269
0.07809816300868988,0.07809816300868988,0.0,1.0,,,,,0,1274
0.11098286509513855,0.11098286509513855,0.0,1.0,,,,,0,1279
0.12292635440826416,0.12292635440826416,0.0,1.0,,,,,0,1284
0.04570203274488449,0.04570203274488449,0.0,1.0,,,,,0,1289
0.07073692232370377,0.07073692232370377,0.0,1.0,,,,,0,1294
0.03712037205696106,0.03712037205696106,0.0,1.0,,,,,0,1299
0.1024542972445488,0.1024542972445488,0.0,1.0,,,,,0,1304
0.13684961199760437,0.13684961199760437,0.0,1.0,,,,,0,1309
0.10707409679889679,0.10707409679889679,0.0,1.0,,,,,0,1314
0.17419695854187012,0.17419695854187012,0.0,1.0,,,,,0,1319
0.16154026985168457,0.16154026985168457,0.0,1.0,,,,,0,1324
0.2597295045852661,0.2597295045852661,0.0,1.0,,,,,0,1329
0.16752304136753082,0.16752304136753082,0.0,1.0,,,,,0,1334
0.07368630170822144,0.07368630170822144,0.0,1.0,,,,,0,1339
0.1004880890250206,0.1004880890250206,0.0,1.0,,,,,0,1344
0.14634281396865845,0.14634281396865845,0.0,1.0,,,,,0,1349
0.08233016729354858,0.08233016729354858,0.0,1.0,,,,,0,1354
0.07975742965936661,0.07975742965936661,0.0,1.0,,,,,0,1359
0.06802310794591904,0.06802310794591904,0.0,1.0,,,,,0,1364
0.12047088146209717,0.12047088146209717,0.0,1.0,,,,,0,1369
0.04678761214017868,0.04678761214017868,0.0,1.0,,,,,0,1374
0.1538228690624237,0.1538228690624237,0.0,1.0,,,,,0,1379
0.06702582538127899,0.06702582538127899,0.0,1.0,,,,,0,1384
0.09125588834285736,0.09125588834285736,0.0,1.0,,,,,0,1389
0.12594111263751984,0.12594111263751984,0.0,1.0,,,,,0,1394
0.10984189063310623,0.10984189063310623,0.0,1.0,,,,,0,1399
0.0664307177066803,0.0664307177066803,0.0,1.0,,,,,0,1404
0.07494115829467773,0.07494115829467773,0.0,1.0,,,,,0,1409
0.12325853109359741,0.12325853109359741,0.0,1.0,,,,,0,1414
0.05867128446698189,0.05867128446698189,0.0,1.0,,,,,0,1419
0.10198739916086197,0.10198739916086197,0.0,1.0,,,,,0,1424
0.07342969626188278,0.07342969626188278,0.0,1.0,,,,,0,1429
0.10634294152259827,0.10634294152259827,0.0,1.0,,,,,0,1434
0.04418322071433067,0.04418322071433067,0.0,1.0,,,,,0,1439
0.08531714230775833,0.08531714230775833,0.0,1.0,,,,,0,1444
0.07728737592697144,0.07728737592697144,0.0,1.0,,,,,0,1449
0.09515810012817383,0.09515810012817383,0.0,1.0,,,,,0,1454
0.07853437960147858,0.07853437960147858,0.0,1.0,,,,,0,1459
0.08619436621665955,0.08619436621665955,0.0,1.0,,,,,0,1464
0.08296877145767212,0.08296877145767212,0.0,1.0,,,,,0,1469
0.10569004714488983,0.10569004714488983,0.0,1.0,,,,,0,1474
0.051490724086761475,0.051490724086761475,0.0,1.0,,,,,0,1479
0.04231034964323044,0.04231034964323044,0.0,1.0,,,,,0,1484
0.060142021626234055,0.060142021626234055,0.0,1.0,,,,,0,1489
0.07692992687225342,0.07692992687225342,0.0,1.0,,,,,0,1494
0.0868363082408905,0.0868363082408905,0.0,1.0,,,,,0,1499
0.09522958099842072,0.09522958099842072,0.0,1.0,,,,,0,1504
0.09472684562206268,0.09472684562206268,0.0,1.0,,,,,0,1509
0.04518599435687065,0.04518599435687065,0.0,1.0,,,,,0,1514
0.09915347397327423,0.09915347397327423,0.0,1.0,,,,,0,1519
0.07512402534484863,0.07512402534484863,0.0,1.0,,,,,0,1524
0.07037995755672455,0.07037995755672455,0.0,1.0,,,,,0,1529
0.0911225825548172,0.0911225825548172,0.0,1.0,,,,,0,1534
0.10025380551815033,0.10025380551815033,0.0,1.0,,,,,0,1539
0.12949596345424652,0.12949596345424652,0.0,1.0,,,,,0,1544
0.06755024194717407,0.06755024194717407,0.0,1.0,,,,,0,1549
0.0555153414607048,0.0555153414607048,0.0,1.0,,,,,0,1554
0.10543768107891083,0.10543768107891083,0.0,1.0,,,,,0,1559
0.06533610075712204,0.06533610075712204,0.0,1.0,,,,,0,1564
0.08568114042282104,0.08568114042282104,0.0,1.0,,,,,0,1569
0.13079404830932617,0.13079404830932617,0.0,1.0,,,,,0,1574
0.0880553275346756,0.0880553275346756,0.0,1.0,,,,,0,1579
0.0915687158703804,0.0915687158703804,0.0,1.0,,,,,0,1584
0.07071849703788757,0.07071849703788757,0.0,1.0,,,,,0,1589
0.11110206693410873,0.11110206693410873,0.0,1.0,,,,,0,1594
0.08937166631221771,0.08937166631221771,0.0,1.0,,,,,0,1599
0.08594128489494324,0.08594128489494324,0.0,1.0,,,,,0,1604
0.10907964408397675,0.10907964408397675,0.0,1.0,,,,,0,1609
0.0963636040687561,0.0963636040687561,0.0,1.0,,,,,0,1614
0.08856548368930817,0.08856548368930817,0.0,1.0,,,,,0,1619
0.12841416895389557,0.12841416895389557,0.0,1.0,,,,,0,1624
0.0823240876197815,0.0823240876197815,0.0,1.0,,,,,0,1629
0.1392209231853485,0.1392209231853485,0.0,1.0,,,,,0,1634
0.1110764592885971,0.1110764592885971,0.0,1.0,,,,,0,1639
0.07012026011943817,0.07012026011943817,0.0,1.0,,,,,0,1644
0.09255272150039673,0.09255272150039673,0.0,1.0,,,,,0,1649
0.05895358324050903,0.05895358324050903,0.0,1.0,,,,,0,1654
0.161432683467865,0.161432683467865,0.0,1.0,,,,,0,1659
0.0317981094121933,0.0317981094121933,0.0,1.0,,,,,0,1664
0.1365114450454712,0.1365114450454712,0.0,1.0,,,,,0,1669
0.09077908843755722,0.09077908843755722,0.0,1.0,,,,,0,1674
0.09768743813037872,0.09768743813037872,0.0,1.0,,,,,0,1679
0.08823452889919281,0.08823452889919281,0.0,1.0,,,,,0,1684
0.0954512283205986,0.0954512283205986,0.0,1.0,,,,,0,1689
0.1583607941865921,0.1583607941865921,0.0,1.0,,,,,0,1694
0.1481088548898697,0.1481088548898697,0.0,1.0,,,,,0,1699
0.0942569449543953,0.0942569449543953,0.0,1.0,,,,,0,1704
0.1059836596250534,0.1059836596250534,0.0,1.0,,,,,0,1709
0.11336208879947662,0.11336208879947662,0.0,1.0,,,,,0,1714
0.13841311633586884,0.13841311633586884,0.0,1.0,,,,,0,1719
0.04447891563177109,0.04447891563177109,0.0,1.0,,,,,0,1724
0.18293669819831848,0.18293669819831848,0.0,1.0,,,,,0,1729
0.09619034081697464,0.09619034081697464,0.0,1.0,,,,,0,1734
0.12114118039608002,0.12114118039608002,0.0,1.0,,,,,0,1739
0.05831253156065941,0.05831253156065941,0.0,1.0,,,,,0,1744
0.014500169083476067,0.014500169083476067,0.0,1.0,,,,,0,1749
0.08842367678880692,0.08842367678880692,0.0,1.0,,,,,0,1754
0.07750319689512253,0.07750319689512253,0.0,1.0,,,,,0,1759
0.10465331375598907,0.10465331375598907,0.0,1.0,,,,,0,1764
0.10135909914970398,0.10135909914970398,0.0,1.0,,,,,0,1769
0.06773269921541214,0.06773269921541214,0.0,1.0,,,,,0,1774
0.044168621301651,0.044168621301651,0.0,1.0,,,,,0,1779
0.09843819588422775,0.09843819588422775,0.0,1.0,,,,,0,1784
0.09108652174472809,0.09108652174472809,0.0,1.0,,,,,0,1789
0.06792324781417847,0.06792324781417847,0.0,1.0,,,,,0,1794
0.09339223802089691,0.09339223802089691,0.0,1.0,,,,,0,1799
0.048940062522888184,0.048940062522888184,0.0,1.0,,,,,0,1804
0.11345379799604416,0.11345379799604416,0.0,1.0,,,,,0,1809
0.10363113135099411,0.10363113135099411,0.0,1.0,,,,,0,1814
0.08231914043426514,0.08231914043426514,0.0,1.0,,,,,0,1819
0.0792330726981163,0.0792330726981163,0.0,1.0,,,,,0,1824
0.06902019679546356,0.06902019679546356,0.0,1.0,,,,,0,1829
0.08921312540769577,0.08921312540769577,0.0,1.0,,,,,0,1834
0.08070425689220428,0.08070425689220428,0.0,1.0,,,,,0,1839
0.08194059133529663,0.08194059133529663,0.0,1.0,,,,,0,1844
0.0858299732208252,0.0858299732208252,0.0,1.0,,,,,0,1849
0.07599189877510071,0.07599189877510071,0.0,1.0,,,,,0,1854
0.10219766199588776,0.10219766199588776,0.0,1.0,,,,,0,1859
0.0852314680814743,0.0852314680814743,0.0,1.0,,,,,0,1864
0.04765582084655762,0.04765582084655762,0.0,1.0,,,,,0,1869
0.1104767918586731,0.1104767918586731,0.0,1.0,,,,,0,1874
0.3070504069328308,0.3070504069328308,0.0,1.0,,,,,0,1879
0.07320176064968109,0.07320176064968109,0.0,1.0,,,,,0,1884
0.07745736092329025,0.07745736092329025,0.0,1.0,,,,,0,1889
0.06426666676998138,0.06426666676998138,0.0,1.0,,,,,0,1894
0.06840431690216064,0.06840431690216064,0.0,1.0,,,,,0,1899
0.09121299535036087,0.09121299535036087,0.0,1.0,,,,,0,1904
0.13132372498512268,0.13132372498512268,0.0,1.0,,,,,0,1909
0.08591616153717041,0.08591616153717041,0.0,1.0,,,,,0,1914
0.077678382396698,0.077678382396698,0.0,1.0,,,,,0,1919
0.058038096874952316,0.058038096874952316,0.0,1.0,,,,,0,1924
0.06328202039003372,0.06328202039003372,0.0,1.0,,,,,0,1929
0.047962769865989685,0.047962769865989685,0.0,1.0,,,,,0,1934
0.15616890788078308,0.15616890788078308,0.0,1.0,,,,,0,1939
0.09608728438615799,0.09608728438615799,0.0,1.0,,,,,0,1944
0.04214034974575043,0.04214034974575043,0.0,1.0,,,,,0,1949
0.06484910845756531,0.06484910845756531,0.0,1.0,,,,,0,1954
0.15197712182998657,0.15197712182998657,0.0,1.0,,,,,0,1959
0.11687115579843521,0.11687115579843521,0.0,1.0,,,,,0,1964
0.08476189523935318,0.08476189523935318,0.0,1.0,,,,,0,1969
0.0780029445886612,0.0780029445886612,0.0,1.0,,,,,0,1974
0.10063409805297852,0.10063409805297852,0.0,1.0,,,,,0,1979
0.09205884486436844,0.09205884486436844,0.0,1.0,,,,,0,1984
0.08226114511489868,0.08226114511489868,0.0,1.0,,,,,0,1989
0.13001039624214172,0.13001039624214172,0.0,1.0,,,,,0,1994
0.1851763129234314,0.1851763129234314,0.0,1.0,,,,,0,1999
0.07986538112163544,0.07986538112163544,0.0,1.0,,,,,0,2004
0.05946055054664612,0.05946055054664612,0.0,1.0,,,,,0,2009
