epoch,step,train/bit_balance_loss,train/bit_density,train/bits_per_token,train/exact_chunk_acc,train/loss,train/token_acc,train/token_ce,val/bit_balance_loss,val/bit_density,val/bits_per_token,val/exact_chunk_acc,val/loss,val/token_acc,val/token_ce
0,144,0.0363922119140625,0.512451171875,4.0,0.0,6.0816168785095215,0.0849609375,6.0812530517578125,,,,,,,
0,149,0.0673828125,0.5244140625,4.0,0.0,5.873201847076416,0.0966796875,5.872528076171875,,,,,,,
0,154,0.0302734375,0.498046875,4.0,0.0,5.8469977378845215,0.09765625,5.8466949462890625,,,,,,,
0,159,0.0291900634765625,0.511474609375,4.0,0.0,6.048555374145508,0.0849609375,6.0482635498046875,,,,,,,
0,164,0.02508544921875,0.4921875,4.0,0.0,5.975455284118652,0.083984375,5.9752044677734375,,,,,,,
0,169,0.030242919921875,0.49072265625,4.0,0.0,6.161259651184082,0.0849609375,6.160957336425781,,,,,,,
0,174,0.02764892578125,0.47802734375,4.0,0.0,5.862131118774414,0.1025390625,5.861854553222656,,,,,,,
0,179,0.027069091796875,0.47265625,4.0,0.0,5.898715972900391,0.0947265625,5.898445129394531,,,,,,,
0,184,0.0386505126953125,0.471435546875,4.0,0.0,5.993093013763428,0.0888671875,5.992706298828125,,,,,,,
0,189,0.029052734375,0.474609375,4.0,0.0,5.812588214874268,0.1142578125,5.812297821044922,,,,,,,
0,194,0.03387451171875,0.46630859375,4.0,0.0,5.862135887145996,0.1015625,5.861797332763672,,,,,,,
0,199,0.0372467041015625,0.473388671875,4.0,0.0,6.003450870513916,0.08203125,6.003078460693359,,,,,,,
0,199,,,,,,,,0.044147297739982605,0.4736393094062805,4.0,0.0,5.819763660430908,0.10727007687091827,5.819322109222412
0,204,0.0359954833984375,0.467529296875,4.0,0.0,6.064126491546631,0.0849609375,6.0637664794921875,,,,,,,
0,209,0.0400543212890625,0.483154296875,4.0,0.0,5.878692626953125,0.0888671875,5.878292083740234,,,,,,,
0,214,0.042388916015625,0.4443359375,4.0,0.0,5.950169086456299,0.08984375,5.949745178222656,,,,,,,
0,219,0.0520477294921875,0.435791015625,4.0,0.0,5.980339050292969,0.08203125,5.979818344116211,,,,,,,
0,224,0.048675537109375,0.43212890625,4.0,0.0,6.037045001983643,0.078125,6.036558151245117,,,,,,,
0,229,0.03643798828125,0.4384765625,4.0,0.0,5.920833587646484,0.0908203125,5.920469284057617,,,,,,,
0,234,0.04046630859375,0.4228515625,4.0,0.0,6.117665767669678,0.078125,6.117260932922363,,,,,,,
0,239,0.0673370361328125,0.430908203125,4.0,0.0,6.142518997192383,0.076171875,6.141845703125,,,,,,,
0,244,0.0366668701171875,0.441162109375,4.0,0.0,5.87870454788208,0.1083984375,5.878337860107422,,,,,,,
0,249,0.048126220703125,0.41845703125,4.0,0.0,6.002842426300049,0.099609375,6.002361297607422,,,,,,,
0,254,0.0350799560546875,0.431396484375,4.0,0.0,5.833992004394531,0.109375,5.833641052246094,,,,,,,
0,259,0.037567138671875,0.4169921875,4.0,0.0,6.055846214294434,0.0966796875,6.0554704666137695,,,,,,,
0,264,0.033935546875,0.43310546875,4.0,0.0,5.8730244636535645,0.0966796875,5.872684955596924,,,,,,,
0,269,0.0440521240234375,0.430419921875,4.0,0.0,6.020352363586426,0.0751953125,6.019911766052246,,,,,,,
0,274,0.039825439453125,0.41943359375,4.0,0.0,5.7052717208862305,0.123046875,5.704873561859131,,,,,,,
0,279,0.0409393310546875,0.413818359375,4.0,0.0,5.979730129241943,0.1005859375,5.979320526123047,,,,,,,
0,284,0.0566558837890625,0.412841796875,4.0,0.0,5.675658702850342,0.125,5.6750922203063965,,,,,,,
0,289,0.0542449951171875,0.413330078125,4.0,0.0,5.484012603759766,0.1435546875,5.4834699630737305,,,,,,,
0,294,0.049835205078125,0.39208984375,4.0,0.0,5.809340476989746,0.1025390625,5.808842182159424,,,,,,,
0,299,0.0367431640625,0.3994140625,4.0,0.0,5.968638896942139,0.0869140625,5.968271255493164,,,,,,,
0,299,,,,,,,,0.05094221234321594,0.392302006483078,4.0,0.0,5.689990520477295,0.11883558332920074,5.689479351043701
0,304,0.038482666015625,0.39794921875,4.0,0.0,5.78355073928833,0.111328125,5.78316593170166,,,,,,,
0,309,0.0512542724609375,0.388916015625,4.0,0.0,5.8147873878479,0.0966796875,5.814274787902832,,,,,,,
0,314,0.0417633056640625,0.400146484375,4.0,0.0,5.755593299865723,0.123046875,5.755175590515137,,,,,,,
0,319,0.0434417724609375,0.386474609375,4.0,0.0,5.850983142852783,0.099609375,5.85054874420166,,,,,,,
0,324,0.039794921875,0.40283203125,4.0,0.0,5.785411834716797,0.0869140625,5.785013675689697,,,,,,,
0,329,0.0362701416015625,0.411376953125,4.0,0.0,5.975470542907715,0.1044921875,5.975107669830322,,,,,,,
0,334,0.03814697265625,0.40283203125,4.0,0.0,6.068546295166016,0.0849609375,6.068164825439453,,,,,,,
0,339,0.03839111328125,0.40625,4.0,0.0,5.644654273986816,0.1162109375,5.644270420074463,,,,,,,
0,344,0.04058837890625,0.39990234375,4.0,0.0,5.541512966156006,0.126953125,5.541107177734375,,,,,,,
0,349,0.04107666015625,0.41357421875,4.0,0.0,5.674142360687256,0.1181640625,5.673731803894043,,,,,,,
0,354,0.0372314453125,0.4111328125,4.0,0.0,5.7861104011535645,0.1240234375,5.785737991333008,,,,,,,
0,359,0.038604736328125,0.4189453125,4.0,0.0,5.8417649269104,0.12109375,5.841378688812256,,,,,,,
0,364,0.03887939453125,0.4013671875,4.0,0.0,5.678671360015869,0.123046875,5.678282737731934,,,,,,,
0,369,0.0395660400390625,0.406982421875,4.0,0.0,5.912296772003174,0.0986328125,5.911900997161865,,,,,,,
0,374,0.0322418212890625,0.413330078125,4.0,0.0,5.747136116027832,0.12109375,5.746813774108887,,,,,,,
0,379,0.0400848388671875,0.403076171875,4.0,0.0,5.972042083740234,0.10546875,5.9716410636901855,,,,,,,
0,384,0.0391998291015625,0.404052734375,4.0,0.0,5.670737266540527,0.134765625,5.670345306396484,,,,,,,
0,389,0.0374908447265625,0.404541015625,4.0,0.0,5.981105327606201,0.09765625,5.9807305335998535,,,,,,,
0,394,0.0439300537109375,0.403076171875,4.0,0.0,5.746054172515869,0.115234375,5.745615005493164,,,,,,,
0,399,0.0291900634765625,0.407470703125,4.0,0.0,5.76939582824707,0.111328125,5.76910400390625,,,,,,,
0,399,,,,,,,,0.04076286032795906,0.4156787693500519,4.0,0.0,5.589499473571777,0.1362069696187973,5.589094638824463
0,404,0.0328521728515625,0.412353515625,4.0,0.0,5.655416011810303,0.1259765625,5.655087471008301,,,,,,,
0,409,0.035980224609375,0.39794921875,4.0,0.0,5.545517444610596,0.1474609375,5.545157432556152,,,,,,,
0,414,0.0469970703125,0.4111328125,4.0,0.0,5.594242572784424,0.140625,5.5937724113464355,,,,,,,
0,419,0.0353240966796875,0.410888671875,4.0,0.0,6.095813751220703,0.1025390625,6.095460414886475,,,,,,,
0,424,0.032928466796875,0.427734375,4.0,0.0,5.837765216827393,0.1044921875,5.837435722351074,,,,,,,
0,429,0.0353851318359375,0.416748046875,4.0,0.0,5.816411018371582,0.107421875,5.816057205200195,,,,,,,
0,434,0.0324249267578125,0.401611328125,4.0,0.0,5.800507545471191,0.11328125,5.800183296203613,,,,,,,
0,439,0.0359039306640625,0.403564453125,4.0,0.0,5.6401777267456055,0.138671875,5.6398186683654785,,,,,,,
0,444,0.0383148193359375,0.413330078125,4.0,0.0,5.773433685302734,0.1357421875,5.773050308227539,,,,,,,
0,449,0.03436279296875,0.404296875,4.0,0.0,5.51231575012207,0.1484375,5.511971950531006,,,,,,,
0,454,0.030303955078125,0.41748046875,4.0,0.0,5.692504405975342,0.1416015625,5.692201137542725,,,,,,,
0,459,0.0325469970703125,0.405029296875,4.0,0.0,5.688411712646484,0.12890625,5.688086032867432,,,,,,,
0,464,0.03973388671875,0.416015625,4.0,0.0,5.594025135040283,0.134765625,5.5936279296875,,,,,,,
0,469,0.033660888671875,0.42138671875,4.0,0.0,5.70633602142334,0.1220703125,5.705999374389648,,,,,,,
0,474,0.0333404541015625,0.420654296875,4.0,0.0,5.746431350708008,0.134765625,5.746098041534424,,,,,,,
0,479,0.0276336669921875,0.408447265625,4.0,0.0,5.636965751647949,0.126953125,5.636689186096191,,,,,,,
0,484,0.0421905517578125,0.403564453125,4.0,0.0,5.838954925537109,0.115234375,5.8385329246521,,,,,,,
0,489,0.0347442626953125,0.424560546875,4.0,0.0,5.609628677368164,0.1416015625,5.609281063079834,,,,,,,
0,494,0.0329742431640625,0.416748046875,4.0,0.0,5.781824111938477,0.115234375,5.781494140625,,,,,,,
0,499,0.0306549072265625,0.435302734375,4.0,0.0,5.736568927764893,0.1220703125,5.736262321472168,,,,,,,
0,499,,,,,,,,0.03625239059329033,0.4285106956958771,4.0,0.0,5.491827487945557,0.15217894315719604,5.4914655685424805
0,504,0.026214599609375,0.43798828125,4.0,0.0,5.807137489318848,0.123046875,5.806875228881836,,,,,,,
0,509,0.031524658203125,0.435546875,4.0,0.0,5.777385234832764,0.1201171875,5.777070045471191,,,,,,,
0,514,0.0315399169921875,0.442626953125,4.0,0.0,5.690618991851807,0.123046875,5.690303802490234,,,,,,,
0,519,0.0333099365234375,0.427490234375,4.0,0.0,5.666844844818115,0.1484375,5.666511535644531,,,,,,,
0,524,0.0248870849609375,0.430419921875,4.0,0.0,5.834104061126709,0.125,5.833855152130127,,,,,,,
0,529,0.0297088623046875,0.423583984375,4.0,0.0,5.585835933685303,0.140625,5.585538864135742,,,,,,,
0,534,0.025634765625,0.44580078125,4.0,0.0,5.7297258377075195,0.119140625,5.729469299316406,,,,,,,
0,539,0.02777099609375,0.4287109375,4.0,0.0,5.781047821044922,0.1328125,5.780770301818848,,,,,,,
0,544,0.03472900390625,0.41796875,4.0,0.0,5.558852195739746,0.1611328125,5.558505058288574,,,,,,,
0,549,0.0301666259765625,0.429443359375,4.0,0.0,5.618350028991699,0.1484375,5.618048191070557,,,,,,,
0,554,0.0258941650390625,0.441650390625,4.0,0.0,5.666835308074951,0.1396484375,5.666576385498047,,,,,,,
0,559,0.0253753662109375,0.444091796875,4.0,0.0,5.692792892456055,0.140625,5.692539215087891,,,,,,,
0,564,0.0345611572265625,0.426513671875,4.0,0.0,5.605507850646973,0.1611328125,5.605162143707275,,,,,,,
0,569,0.0273590087890625,0.435791015625,4.0,0.0,5.455769062042236,0.1630859375,5.455495357513428,,,,,,,
0,574,0.0287628173828125,0.433349609375,4.0,0.0,5.863656044006348,0.134765625,5.863368511199951,,,,,,,
0,579,0.026824951171875,0.45751953125,4.0,0.0,5.68550443649292,0.1318359375,5.685235977172852,,,,,,,
0,584,0.02667236328125,0.44384765625,4.0,0.0,5.508739948272705,0.1552734375,5.5084733963012695,,,,,,,
0,589,0.03253173828125,0.451171875,4.0,0.0,5.410989284515381,0.1611328125,5.410664081573486,,,,,,,
0,594,0.0274200439453125,0.447509765625,4.0,0.0,5.543816089630127,0.16015625,5.54354190826416,,,,,,,
0,599,0.0318145751953125,0.448974609375,4.0,0.0,5.4920430183410645,0.1455078125,5.491724967956543,,,,,,,
0,599,,,,,,,,0.03170936927199364,0.45444634556770325,4.0,0.0,5.405668258666992,0.16547927260398865,5.405348777770996
0,604,0.0281982421875,0.45947265625,4.0,0.0,5.43312406539917,0.1748046875,5.432842254638672,,,,,,,
0,609,0.0279388427734375,0.450439453125,4.0,0.0,5.666858673095703,0.1318359375,5.666579246520996,,,,,,,
0,614,0.0238494873046875,0.463134765625,4.0,0.0,5.664593696594238,0.1474609375,5.664355278015137,,,,,,,
0,619,0.0294036865234375,0.440185546875,4.0,0.0,5.501028060913086,0.1640625,5.500733852386475,,,,,,,
0,624,0.0249176025390625,0.451416015625,4.0,0.0,5.495521545410156,0.17578125,5.495272159576416,,,,,,,
0,629,0.023223876953125,0.4521484375,4.0,0.0,5.655498504638672,0.142578125,5.655266284942627,,,,,,,
0,634,0.0277099609375,0.44287109375,4.0,0.0,5.439756870269775,0.15234375,5.439479827880859,,,,,,,
0,639,0.0269317626953125,0.456787109375,4.0,0.0,5.530333042144775,0.1689453125,5.530063629150391,,,,,,,
0,644,0.028411865234375,0.44970703125,4.0,0.0,5.311770439147949,0.1650390625,5.31148624420166,,,,,,,
0,649,0.029449462890625,0.4482421875,4.0,0.0,5.388976573944092,0.15625,5.388681888580322,,,,,,,
0,654,0.02081298828125,0.46044921875,4.0,0.0,5.686270236968994,0.115234375,5.686062335968018,,,,,,,
0,659,0.0379791259765625,0.441162109375,4.0,0.0,5.100447654724121,0.193359375,5.100068092346191,,,,,,,
0,664,0.0264434814453125,0.448974609375,4.0,0.0,5.185020923614502,0.1875,5.184756278991699,,,,,,,
0,669,0.027496337890625,0.4453125,4.0,0.0,5.580122947692871,0.154296875,5.579847812652588,,,,,,,
0,674,0.0278167724609375,0.436279296875,4.0,0.0,5.497790813446045,0.1640625,5.4975128173828125,,,,,,,
0,679,0.020721435546875,0.45654296875,4.0,0.0,5.60302209854126,0.142578125,5.602814674377441,,,,,,,
0,684,0.026763916015625,0.4443359375,4.0,0.0,5.598229885101318,0.138671875,5.597962379455566,,,,,,,
0,689,0.02886962890625,0.45751953125,4.0,0.0,5.4000325202941895,0.1669921875,5.399744033813477,,,,,,,
0,694,0.0258636474609375,0.462646484375,4.0,0.0,5.365578651428223,0.162109375,5.365320205688477,,,,,,,
0,699,0.0277557373046875,0.473388671875,4.0,0.0,5.612342834472656,0.1455078125,5.612065315246582,,,,,,,
0,699,,,,,,,,0.02935521863400936,0.4596710801124573,4.0,0.0,5.313343524932861,0.17654746770858765,5.313050746917725
0,704,0.07187500596046448,0.4632812440395355,4.0,0.0,5.661693096160889,0.16875000298023224,5.660974502563477,,,,,,,
1,709,0.023406982421875,0.45068359375,4.0,0.0,5.436882972717285,0.15234375,5.436648845672607,,,,,,,
1,714,0.027069091796875,0.44873046875,4.0,0.0,5.207679748535156,0.1796875,5.207408905029297,,,,,,,
1,719,0.0280609130859375,0.452392578125,4.0,0.0,5.38416051864624,0.1669921875,5.383880138397217,,,,,,,
1,724,0.0202789306640625,0.460693359375,4.0,0.0,5.464157581329346,0.15234375,5.463954925537109,,,,,,,
1,729,0.0231170654296875,0.464111328125,4.0,0.0,5.366469860076904,0.1689453125,5.366238594055176,,,,,,,
1,734,0.025054931640625,0.46142578125,4.0,0.0,5.281280994415283,0.17578125,5.281030654907227,,,,,,,
1,739,0.019927978515625,0.458984375,4.0,0.0,5.712059020996094,0.1298828125,5.711859703063965,,,,,,,
1,744,0.02081298828125,0.462890625,4.0,0.0,5.34437894821167,0.1640625,5.344171047210693,,,,,,,
1,749,0.02294921875,0.46044921875,4.0,0.0,5.507895469665527,0.150390625,5.507666110992432,,,,,,,
1,754,0.021728515625,0.45654296875,4.0,0.0,5.365504264831543,0.1728515625,5.365286827087402,,,,,,,
1,759,0.029296875,0.44482421875,4.0,0.0,4.909836769104004,0.2333984375,4.909543991088867,,,,,,,
1,764,0.0187530517578125,0.468994140625,4.0,0.0,5.355433940887451,0.1513671875,5.355246543884277,,,,,,,
1,769,0.02606201171875,0.4462890625,4.0,0.0,5.1265153884887695,0.19140625,5.126254558563232,,,,,,,
1,774,0.0254364013671875,0.466064453125,4.0,0.0,5.365573883056641,0.154296875,5.365319728851318,,,,,,,
1,779,0.02557373046875,0.46044921875,4.0,0.0,5.380678176879883,0.1591796875,5.380422592163086,,,,,,,
1,784,0.0243072509765625,0.461669921875,4.0,0.0,5.247228145599365,0.1591796875,5.246984958648682,,,,,,,
1,789,0.025115966796875,0.46240234375,4.0,0.0,5.009267330169678,0.2099609375,5.009016036987305,,,,,,,
1,794,0.0194549560546875,0.465087890625,4.0,0.0,5.332840442657471,0.1708984375,5.332645893096924,,,,,,,
1,799,0.0252838134765625,0.472900390625,4.0,0.0,5.5070295333862305,0.1513671875,5.506776809692383,,,,,,,
1,804,0.0215606689453125,0.462158203125,4.0,0.0,5.547080993652344,0.158203125,5.546865463256836,,,,,,,
1,804,,,,,,,,0.026957930997014046,0.4651646912097931,4.0,0.0,5.2200469970703125,0.1881014108657837,5.219778060913086
1,809,0.0257568359375,0.46630859375,4.0,0.0,5.176823139190674,0.189453125,5.176565647125244,,,,,,,
1,814,0.025604248046875,0.4658203125,4.0,0.0,5.276541233062744,0.1767578125,5.276285171508789,,,,,,,
1,819,0.0280303955078125,0.471923828125,4.0,0.0,5.439842700958252,0.1494140625,5.4395623207092285,,,,,,,
1,824,0.0213470458984375,0.466064453125,4.0,0.0,5.144277572631836,0.2041015625,5.144063949584961,,,,,,,
1,829,0.0272216796875,0.45849609375,4.0,0.0,5.033794403076172,0.2080078125,5.033522129058838,,,,,,,
1,834,0.019439697265625,0.4638671875,4.0,0.0,5.246239185333252,0.19140625,5.246044635772705,,,,,,,
1,839,0.0216522216796875,0.472900390625,4.0,0.0,5.427268981933594,0.1572265625,5.4270524978637695,,,,,,,
1,844,0.020843505859375,0.45947265625,4.0,0.0,5.418661117553711,0.166015625,5.418452739715576,,,,,,,
1,849,0.0253143310546875,0.466064453125,4.0,0.0,5.226296424865723,0.1845703125,5.226043224334717,,,,,,,
1,854,0.0220947265625,0.45458984375,4.0,0.0,4.954285144805908,0.21875,4.95406436920166,,,,,,,
1,859,0.0212554931640625,0.453369140625,4.0,0.0,5.048952102661133,0.2158203125,5.048739433288574,,,,,,,
1,864,0.0167236328125,0.4609375,4.0,0.0,5.415134429931641,0.1796875,5.414967060089111,,,,,,,
1,869,0.0240631103515625,0.466552734375,4.0,0.0,5.400428295135498,0.166015625,5.4001874923706055,,,,,,,
1,874,0.0254669189453125,0.456787109375,4.0,0.0,5.402192115783691,0.1650390625,5.401937484741211,,,,,,,
1,879,0.0238800048828125,0.469970703125,4.0,0.0,5.317267894744873,0.1787109375,5.317028999328613,,,,,,,
1,884,0.021636962890625,0.47119140625,4.0,0.0,5.234543323516846,0.1787109375,5.2343268394470215,,,,,,,
1,889,0.027435302734375,0.46630859375,4.0,0.0,5.447631359100342,0.1796875,5.447357177734375,,,,,,,
1,894,0.0226898193359375,0.473388671875,4.0,0.0,5.329202651977539,0.17578125,5.328975677490234,,,,,,,
1,899,0.024505615234375,0.46435546875,4.0,0.0,5.103916168212891,0.1796875,5.103671073913574,,,,,,,
1,904,0.02447509765625,0.46533203125,4.0,0.0,5.0552287101745605,0.2119140625,5.054984092712402,,,,,,,
1,904,,,,,,,,0.025689883157610893,0.4668098986148834,4.0,0.0,5.150912284851074,0.19561898708343506,5.150655746459961
1,909,0.0224609375,0.4609375,4.0,0.0,5.180641174316406,0.1943359375,5.180416584014893,,,,,,,
1,914,0.0197296142578125,0.479248046875,4.0,0.0,5.104912757873535,0.1982421875,5.104715347290039,,,,,,,
1,919,0.0291290283203125,0.468505859375,4.0,0.0,4.988049030303955,0.2099609375,4.987757682800293,,,,,,,
1,924,0.02606201171875,0.46630859375,4.0,0.0,5.273899078369141,0.1826171875,5.2736382484436035,,,,,,,
1,929,0.0262298583984375,0.472900390625,4.0,0.0,5.190739631652832,0.177734375,5.19047737121582,,,,,,,
1,934,0.023651123046875,0.4697265625,4.0,0.0,5.1706132888793945,0.1953125,5.170376777648926,,,,,,,
1,939,0.0199127197265625,0.473388671875,4.0,0.0,5.18701696395874,0.1826171875,5.186817646026611,,,,,,,
1,944,0.0194244384765625,0.481201171875,4.0,0.0,5.502233982086182,0.1826171875,5.502039909362793,,,,,,,
1,949,0.021697998046875,0.478515625,4.0,0.0,5.213990211486816,0.1884765625,5.213773250579834,,,,,,,
1,954,0.0235137939453125,0.472412109375,4.0,0.0,5.236870288848877,0.203125,5.236635208129883,,,,,,,
1,959,0.0240020751953125,0.471923828125,4.0,0.0,5.4113383293151855,0.1689453125,5.411098480224609,,,,,,,
1,964,0.0226593017578125,0.482177734375,4.0,0.0,5.300217628479004,0.166015625,5.299991130828857,,,,,,,
1,969,0.02227783203125,0.4697265625,4.0,0.0,5.036959171295166,0.212890625,5.036736488342285,,,,,,,
1,974,0.0216064453125,0.47412109375,4.0,0.0,5.321411609649658,0.171875,5.321195602416992,,,,,,,
1,979,0.0202484130859375,0.472900390625,4.0,0.0,5.155299663543701,0.1787109375,5.155097007751465,,,,,,,
1,984,0.0220184326171875,0.476806640625,4.0,0.0,5.119956016540527,0.1865234375,5.1197357177734375,,,,,,,
1,989,0.02264404296875,0.46826171875,4.0,0.0,5.2028117179870605,0.2119140625,5.202585220336914,,,,,,,
1,994,0.0252227783203125,0.468505859375,4.0,0.0,5.256063461303711,0.1826171875,5.2558112144470215,,,,,,,
1,999,0.024993896484375,0.46142578125,4.0,0.0,4.979881286621094,0.2021484375,4.979631423950195,,,,,,,
1,1004,0.0276947021484375,0.458251953125,4.0,0.0,5.285486221313477,0.1904296875,5.2852091789245605,,,,,,,
1,1004,,,,,,,,0.026182346045970917,0.46658146381378174,4.0,0.0,5.081898212432861,0.20292837917804718,5.081636428833008
1,1009,0.027618408203125,0.46484375,4.0,0.0,5.172726154327393,0.1689453125,5.172450065612793,,,,,,,
1,1014,0.0248260498046875,0.470947265625,4.0,0.0,5.2033305168151855,0.166015625,5.203082084655762,,,,,,,
1,1019,0.020172119140625,0.4658203125,4.0,0.0,5.0261969566345215,0.2001953125,5.025995254516602,,,,,,,
1,1024,0.01806640625,0.466796875,4.0,0.0,5.209414482116699,0.2080078125,5.20923376083374,,,,,,,
1,1029,0.02239990234375,0.4677734375,4.0,0.0,5.509758472442627,0.16015625,5.5095343589782715,,,,,,,
1,1034,0.0242462158203125,0.473388671875,4.0,0.0,5.316932678222656,0.17578125,5.316690444946289,,,,,,,
1,1039,0.0210113525390625,0.473876953125,4.0,0.0,5.051690578460693,0.2060546875,5.051480293273926,,,,,,,
1,1044,0.023040771484375,0.48681640625,4.0,0.0,5.2968831062316895,0.181640625,5.296652793884277,,,,,,,
1,1049,0.0238189697265625,0.467529296875,4.0,0.0,5.23792839050293,0.1875,5.237689971923828,,,,,,,
1,1054,0.0188751220703125,0.487060546875,4.0,0.0,5.112758159637451,0.203125,5.112569332122803,,,,,,,
1,1059,0.0188446044921875,0.476318359375,4.0,0.0,5.024079322814941,0.19921875,5.023890972137451,,,,,,,
1,1064,0.02142333984375,0.46240234375,4.0,0.0,5.148250102996826,0.2177734375,5.148036003112793,,,,,,,
1,1069,0.027557373046875,0.46240234375,4.0,0.0,4.914266586303711,0.2158203125,4.9139909744262695,,,,,,,
1,1074,0.0277099609375,0.48291015625,4.0,0.0,5.212039947509766,0.1845703125,5.21176290512085,,,,,,,
1,1079,0.0210418701171875,0.489501953125,4.0,0.0,5.074652194976807,0.1787109375,5.074441909790039,,,,,,,
1,1084,0.02215576171875,0.47705078125,4.0,0.0,5.063442707061768,0.193359375,5.063220977783203,,,,,,,
1,1089,0.02374267578125,0.48291015625,4.0,0.0,5.233880996704102,0.1875,5.233643531799316,,,,,,,
1,1094,0.0235443115234375,0.478271484375,4.0,0.0,5.132807731628418,0.2060546875,5.132572174072266,,,,,,,
1,1099,0.0222320556640625,0.471923828125,4.0,0.0,5.174666404724121,0.19140625,5.174444198608398,,,,,,,
1,1104,0.0239410400390625,0.480712890625,4.0,0.0,5.137761116027832,0.2041015625,5.137521743774414,,,,,,,
1,1104,,,,,,,,0.024556025862693787,0.4723353087902069,4.0,0.0,5.011988162994385,0.2116834819316864,5.011742115020752
1,1109,0.022430419921875,0.4853515625,4.0,0.0,4.990479469299316,0.2060546875,4.990255355834961,,,,,,,
1,1114,0.022125244140625,0.4794921875,4.0,0.0,5.13795280456543,0.208984375,5.137731552124023,,,,,,,
1,1119,0.0195159912109375,0.466064453125,4.0,0.0,5.284999370574951,0.173828125,5.284804344177246,,,,,,,
1,1124,0.020538330078125,0.48779296875,4.0,0.0,5.163590908050537,0.177734375,5.163385391235352,,,,,,,
1,1129,0.019744873046875,0.48095703125,4.0,0.0,5.367181301116943,0.17578125,5.366983890533447,,,,,,,
1,1134,0.0268402099609375,0.471923828125,4.0,0.0,5.0074357986450195,0.25,5.007167339324951,,,,,,,
1,1139,0.01947021484375,0.46826171875,4.0,0.0,5.032639980316162,0.2119140625,5.032445430755615,,,,,,,
