chunk_size,run_dir,stable,nan_batches,val_loss_first,val_loss_last,val_diffusion_loss_last,val_trend_pass,steps_per_sec,raw_tokens_per_sec
64,experiments/fp16_chunk_diffusion_window64_smoke_20260613_224104,True,0,0.3194035291671753,0.3177575469017029,1.2700636386871338,True,18.005699632239054,589863.262857822
8,experiments/fp16_chunk_diffusion_window8_smoke_20260613_224302,True,0,0.32146507501602173,0.3197323977947235,1.2714837789535522,True,12.354688779360234,50604.80524025952
