bpe/train_base_loss,bpe/train_loss,bpe/train_mtp_loss,bpe/train_stable,bpe/train_token_acc,bpe/train_top10_acc,bpe/train_top5_acc,bpe/val_base_loss,bpe/val_loss,bpe/val_mtp_loss,bpe/val_stable,bpe/val_token_acc,bpe/val_top10_acc,bpe/val_top5_acc,epoch,step
0.2272283434867859,0.2272283434867859,0.0,1.0,,,,,,,,,,,0,674
0.16489112377166748,0.16489112377166748,0.0,1.0,,,,,,,,,,,0,679
0.23920845985412598,0.23920845985412598,0.0,1.0,,,,,,,,,,,0,684
0.1390838325023651,0.1390838325023651,0.0,1.0,,,,,,,,,,,0,689
0.1332102119922638,0.1332102119922638,0.0,1.0,,,,,,,,,,,0,694
0.14620494842529297,0.14620494842529297,0.0,1.0,,,,,,,,,,,0,699
0.14772309362888336,0.14772309362888336,0.0,1.0,,,,,,,,,,,0,704
0.18960976600646973,0.18960976600646973,0.0,1.0,,,,,,,,,,,0,709
0.26575347781181335,0.26575347781181335,0.0,1.0,,,,,,,,,,,0,714
0.15893635153770447,0.15893635153770447,0.0,1.0,,,,,,,,,,,0,719
0.16771547496318817,0.16771547496318817,0.0,1.0,,,,,,,,,,,0,724
0.12303721159696579,0.12303721159696579,0.0,1.0,,,,,,,,,,,0,729
0.09872139990329742,0.09872139990329742,0.0,1.0,,,,,,,,,,,0,734
0.22962725162506104,0.22962725162506104,0.0,1.0,,,,,,,,,,,0,739
0.10092374682426453,0.10092374682426453,0.0,1.0,,,,,,,,,,,0,744
0.1050306111574173,0.1050306111574173,0.0,1.0,,,,,,,,,,,0,749
0.13037109375,0.13037109375,0.0,1.0,,,,,,,,,,,0,754
0.16060636937618256,0.16060636937618256,0.0,1.0,,,,,,,,,,,0,759
0.1412796676158905,0.1412796676158905,0.0,1.0,,,,,,,,,,,0,764
0.1505092829465866,0.1505092829465866,0.0,1.0,,,,,,,,,,,0,769
0.17011533677577972,0.17011533677577972,0.0,1.0,,,,,,,,,,,0,774
0.12289071083068848,0.12289071083068848,0.0,1.0,,,,,,,,,,,0,779
0.21518079936504364,0.21518079936504364,0.0,1.0,,,,,,,,,,,0,784
0.12690496444702148,0.12690496444702148,0.0,1.0,,,,,,,,,,,0,789
0.2785038948059082,0.2785038948059082,0.0,1.0,,,,,,,,,,,0,794
0.19317612051963806,0.19317612051963806,0.0,1.0,,,,,,,,,,,0,799
0.104274682700634,0.104274682700634,0.0,1.0,,,,,,,,,,,0,804
0.1646956354379654,0.1646956354379654,0.0,1.0,,,,,,,,,,,0,809
0.07516137510538101,0.07516137510538101,0.0,1.0,,,,,,,,,,,0,814
0.17106959223747253,0.17106959223747253,0.0,1.0,,,,,,,,,,,0,819
0.10914991796016693,0.10914991796016693,0.0,1.0,,,,,,,,,,,0,824
0.1531355232000351,0.1531355232000351,0.0,1.0,,,,,,,,,,,0,829
0.061895713210105896,0.061895713210105896,0.0,1.0,,,,,,,,,,,0,834
0.06511566787958145,0.06511566787958145,0.0,1.0,,,,,,,,,,,0,839
0.07959204167127609,0.07959204167127609,0.0,1.0,,,,,,,,,,,0,844
0.24640913307666779,0.24640913307666779,0.0,1.0,,,,,,,,,,,0,849
0.13560587167739868,0.13560587167739868,0.0,1.0,,,,,,,,,,,0,854
0.146320179104805,0.146320179104805,0.0,1.0,,,,,,,,,,,0,859
0.17559552192687988,0.17559552192687988,0.0,1.0,,,,,,,,,,,0,864
0.2558908462524414,0.2558908462524414,0.0,1.0,,,,,,,,,,,0,869
0.1308964639902115,0.1308964639902115,0.0,1.0,,,,,,,,,,,0,874
0.14691440761089325,0.14691440761089325,0.0,1.0,,,,,,,,,,,0,879
0.1432601511478424,0.1432601511478424,0.0,1.0,,,,,,,,,,,0,884
0.0862165093421936,0.0862165093421936,0.0,1.0,,,,,,,,,,,0,889
0.16293931007385254,0.16293931007385254,0.0,1.0,,,,,,,,,,,0,894
0.18442337214946747,0.18442337214946747,0.0,1.0,,,,,,,,,,,0,899
0.10989528894424438,0.10989528894424438,0.0,1.0,,,,,,,,,,,0,904
0.09575824439525604,0.09575824439525604,0.0,1.0,,,,,,,,,,,0,909
0.09539374709129333,0.09539374709129333,0.0,1.0,,,,,,,,,,,0,914
0.08119192719459534,0.08119192719459534,0.0,1.0,,,,,,,,,,,0,919
0.13594472408294678,0.13594472408294678,0.0,1.0,,,,,,,,,,,0,924
0.1562463641166687,0.1562463641166687,0.0,1.0,,,,,,,,,,,0,929
0.13146406412124634,0.13146406412124634,0.0,1.0,,,,,,,,,,,0,934
0.12980866432189941,0.12980866432189941,0.0,1.0,,,,,,,,,,,0,939
0.11347257345914841,0.11347257345914841,0.0,1.0,,,,,,,,,,,0,944
0.13873791694641113,0.13873791694641113,0.0,1.0,,,,,,,,,,,0,949
0.0928243026137352,0.0928243026137352,0.0,1.0,,,,,,,,,,,0,954
0.11789744347333908,0.11789744347333908,0.0,1.0,,,,,,,,,,,0,959
0.13956522941589355,0.13956522941589355,0.0,1.0,,,,,,,,,,,0,964
0.07719101011753082,0.07719101011753082,0.0,1.0,,,,,,,,,,,0,969
0.1464834064245224,0.1464834064245224,0.0,1.0,,,,,,,,,,,0,974
0.08988476544618607,0.08988476544618607,0.0,1.0,,,,,,,,,,,0,979
0.10856859385967255,0.10856859385967255,0.0,1.0,,,,,,,,,,,0,984
0.09798383712768555,0.09798383712768555,0.0,1.0,,,,,,,,,,,0,989
0.10093747079372406,0.10093747079372406,0.0,1.0,,,,,,,,,,,0,994
0.10105782747268677,0.10105782747268677,0.0,1.0,,,,,,,,,,,0,999
0.06151817739009857,0.06151817739009857,0.0,1.0,,,,,,,,,,,0,1004
0.07095424830913544,0.07095424830913544,0.0,1.0,,,,,,,,,,,0,1009
0.1252746284008026,0.1252746284008026,0.0,1.0,,,,,,,,,,,0,1014
0.13856175541877747,0.13856175541877747,0.0,1.0,,,,,,,,,,,0,1019
0.08868098258972168,0.08868098258972168,0.0,1.0,,,,,,,,,,,0,1024
0.1324009746313095,0.1324009746313095,0.0,1.0,,,,,,,,,,,0,1029
0.14329485595226288,0.14329485595226288,0.0,1.0,,,,,,,,,,,0,1034
0.19025203585624695,0.19025203585624695,0.0,1.0,,,,,,,,,,,0,1039
0.16383206844329834,0.16383206844329834,0.0,1.0,,,,,,,,,,,0,1044
0.18685902655124664,0.18685902655124664,0.0,1.0,,,,,,,,,,,0,1049
0.19112880527973175,0.19112880527973175,0.0,1.0,,,,,,,,,,,0,1054
0.2004547268152237,0.2004547268152237,0.0,1.0,,,,,,,,,,,0,1059
0.16008257865905762,0.16008257865905762,0.0,1.0,,,,,,,,,,,0,1064
0.16558215022087097,0.16558215022087097,0.0,1.0,,,,,,,,,,,0,1069
0.1041710302233696,0.1041710302233696,0.0,1.0,,,,,,,,,,,0,1074
0.14572450518608093,0.14572450518608093,0.0,1.0,,,,,,,,,,,0,1079
0.09105712175369263,0.09105712175369263,0.0,1.0,,,,,,,,,,,0,1084
0.11080650240182877,0.11080650240182877,0.0,1.0,,,,,,,,,,,0,1089
0.13451392948627472,0.13451392948627472,0.0,1.0,,,,,,,,,,,0,1094
0.07562423497438431,0.07562423497438431,0.0,1.0,,,,,,,,,,,0,1099
0.14714375138282776,0.14714375138282776,0.0,1.0,,,,,,,,,,,0,1104
0.13207152485847473,0.13207152485847473,0.0,1.0,,,,,,,,,,,0,1109
0.12319358438253403,0.12319358438253403,0.0,1.0,,,,,,,,,,,0,1114
0.11800261586904526,0.11800261586904526,0.0,1.0,,,,,,,,,,,0,1119
0.1838126927614212,0.1838126927614212,0.0,1.0,,,,,,,,,,,0,1124
0.1815410852432251,0.1815410852432251,0.0,1.0,,,,,,,,,,,0,1129
0.10382221639156342,0.10382221639156342,0.0,1.0,,,,,,,,,,,0,1134
0.10822547972202301,0.10822547972202301,0.0,1.0,,,,,,,,,,,0,1139
0.16391286253929138,0.16391286253929138,0.0,1.0,,,,,,,,,,,0,1144
0.14451804757118225,0.14451804757118225,0.0,1.0,,,,,,,,,,,0,1149
0.058623671531677246,0.058623671531677246,0.0,1.0,,,,,,,,,,,0,1154
0.14358201622962952,0.14358201622962952,0.0,1.0,,,,,,,,,,,0,1159
0.19879107177257538,0.19879107177257538,0.0,1.0,,,,,,,,,,,0,1164
0.0802641212940216,0.0802641212940216,0.0,1.0,,,,,,,,,,,0,1169
0.23422464728355408,0.23422464728355408,0.0,1.0,,,,,,,,,,,0,1174
0.10660365223884583,0.10660365223884583,0.0,1.0,,,,,,,,,,,0,1179
0.13013125956058502,0.13013125956058502,0.0,1.0,,,,,,,,,,,0,1184
0.06131074205040932,0.06131074205040932,0.0,1.0,,,,,,,,,,,0,1189
0.16049855947494507,0.16049855947494507,0.0,1.0,,,,,,,,,,,0,1194
0.07187659293413162,0.07187659293413162,0.0,1.0,,,,,,,,,,,0,1199
0.07560285925865173,0.07560285925865173,0.0,1.0,,,,,,,,,,,0,1204
0.08764974027872086,0.08764974027872086,0.0,1.0,,,,,,,,,,,0,1209
0.11054921895265579,0.11054921895265579,0.0,1.0,,,,,,,,,,,0,1214
0.10696157813072205,0.10696157813072205,0.0,1.0,,,,,,,,,,,0,1219
0.08234759420156479,0.08234759420156479,0.0,1.0,,,,,,,,,,,0,1224
0.15413692593574524,0.15413692593574524,0.0,1.0,,,,,,,,,,,0,1229
0.11407110095024109,0.11407110095024109,0.0,1.0,,,,,,,,,,,0,1234
0.0960911214351654,0.0960911214351654,0.0,1.0,,,,,,,,,,,0,1239
0.12392617017030716,0.12392617017030716,0.0,1.0,,,,,,,,,,,0,1244
0.0742763876914978,0.0742763876914978,0.0,1.0,,,,,,,,,,,0,1249
0.08164899051189423,0.08164899051189423,0.0,1.0,,,,,,,,,,,0,1254
0.09267200529575348,0.09267200529575348,0.0,1.0,,,,,,,,,,,0,1259
0.09363734722137451,0.09363734722137451,0.0,1.0,,,,,,,,,,,0,1264
0.1258983165025711,0.1258983165025711,0.0,1.0,,,,,,,,,,,0,1269
0.09009090065956116,0.09009090065956116,0.0,1.0,,,,,,,,,,,0,1274
0.1300262212753296,0.1300262212753296,0.0,1.0,,,,,,,,,,,0,1279
0.07750493288040161,0.07750493288040161,0.0,1.0,,,,,,,,,,,0,1284
0.0408259853720665,0.0408259853720665,0.0,1.0,,,,,,,,,,,0,1289
0.05857811123132706,0.05857811123132706,0.0,1.0,,,,,,,,,,,0,1294
0.04231398552656174,0.04231398552656174,0.0,1.0,,,,,,,,,,,0,1299
0.09976527094841003,0.09976527094841003,0.0,1.0,,,,,,,,,,,0,1304
0.17492085695266724,0.17492085695266724,0.0,1.0,,,,,,,,,,,0,1309
0.18698430061340332,0.18698430061340332,0.0,1.0,,,,,,,,,,,0,1314
0.1359752118587494,0.1359752118587494,0.0,1.0,,,,,,,,,,,0,1319
0.1455076038837433,0.1455076038837433,0.0,1.0,,,,,,,,,,,0,1324
0.15212060511112213,0.15212060511112213,0.0,1.0,,,,,,,,,,,0,1329
0.10284058749675751,0.10284058749675751,0.0,1.0,,,,,,,,,,,0,1334
0.0636727511882782,0.0636727511882782,0.0,1.0,,,,,,,,,,,0,1339
0.08602115511894226,0.08602115511894226,0.0,1.0,,,,,,,,,,,0,1344
0.10236191004514694,0.10236191004514694,0.0,1.0,,,,,,,,,,,0,1349
0.10959166288375854,0.10959166288375854,0.0,1.0,,,,,,,,,,,0,1354
0.1633702665567398,0.1633702665567398,0.0,1.0,,,,,,,,,,,0,1359
0.07032140344381332,0.07032140344381332,0.0,1.0,,,,,,,,,,,0,1364
0.08477810025215149,0.08477810025215149,0.0,1.0,,,,,,,,,,,0,1369
0.05941855534911156,0.05941855534911156,0.0,1.0,,,,,,,,,,,0,1374
0.059821926057338715,0.059821926057338715,0.0,1.0,,,,,,,,,,,0,1379
0.13571321964263916,0.13571321964263916,0.0,1.0,,,,,,,,,,,0,1384
0.09726108610630035,0.09726108610630035,0.0,1.0,,,,,,,,,,,0,1389
0.09418831020593643,0.09418831020593643,0.0,1.0,,,,,,,,,,,0,1394
0.07554119825363159,0.07554119825363159,0.0,1.0,,,,,,,,,,,0,1399
0.07195985317230225,0.07195985317230225,0.0,1.0,,,,,,,,,,,0,1404
0.07689523696899414,0.07689523696899414,0.0,1.0,,,,,,,,,,,0,1409
0.07519035041332245,0.07519035041332245,0.0,1.0,,,,,,,,,,,0,1414
0.15269453823566437,0.15269453823566437,0.0,1.0,,,,,,,,,,,0,1419
0.14368905127048492,0.14368905127048492,0.0,1.0,,,,,,,,,,,0,1424
0.06011257320642471,0.06011257320642471,0.0,1.0,,,,,,,,,,,0,1429
0.07477609068155289,0.07477609068155289,0.0,1.0,,,,,,,,,,,0,1434
0.0805249735713005,0.0805249735713005,0.0,1.0,,,,,,,,,,,0,1439
0.09519267082214355,0.09519267082214355,0.0,1.0,,,,,,,,,,,0,1444
0.07439989596605301,0.07439989596605301,0.0,1.0,,,,,,,,,,,0,1449
0.10421533137559891,0.10421533137559891,0.0,1.0,,,,,,,,,,,0,1454
0.047842927277088165,0.047842927277088165,0.0,1.0,,,,,,,,,,,0,1459
0.058181241154670715,0.058181241154670715,0.0,1.0,,,,,,,,,,,0,1464
0.05823471397161484,0.05823471397161484,0.0,1.0,,,,,,,,,,,0,1469
0.13465507328510284,0.13465507328510284,0.0,1.0,,,,,,,,,,,0,1474
0.08484375476837158,0.08484375476837158,0.0,1.0,,,,,,,,,,,0,1479
0.09080836921930313,0.09080836921930313,0.0,1.0,,,,,,,,,,,0,1484
0.05003933981060982,0.05003933981060982,0.0,1.0,,,,,,,,,,,0,1489
0.0784679651260376,0.0784679651260376,0.0,1.0,,,,,,,,,,,0,1494
0.10659998655319214,0.10659998655319214,0.0,1.0,,,,,,,,,,,0,1499
0.0982203334569931,0.0982203334569931,0.0,1.0,,,,,,,,,,,0,1504
0.13904184103012085,0.13904184103012085,0.0,1.0,,,,,,,,,,,0,1509
0.05705646425485611,0.05705646425485611,0.0,1.0,,,,,,,,,,,0,1514
0.0776427686214447,0.0776427686214447,0.0,1.0,,,,,,,,,,,0,1519
0.055226296186447144,0.055226296186447144,0.0,1.0,,,,,,,,,,,0,1524
0.07510793209075928,0.07510793209075928,0.0,1.0,,,,,,,,,,,0,1529
0.10223192721605301,0.10223192721605301,0.0,1.0,,,,,,,,,,,0,1534
0.1309584230184555,0.1309584230184555,0.0,1.0,,,,,,,,,,,0,1539
0.07719805836677551,0.07719805836677551,0.0,1.0,,,,,,,,,,,0,1544
0.052932314574718475,0.052932314574718475,0.0,1.0,,,,,,,,,,,0,1549
0.07469166815280914,0.07469166815280914,0.0,1.0,,,,,,,,,,,0,1554
0.17533034086227417,0.17533034086227417,0.0,1.0,,,,,,,,,,,0,1559
0.06256219744682312,0.06256219744682312,0.0,1.0,,,,,,,,,,,0,1564
0.1584741175174713,0.1584741175174713,0.0,1.0,,,,,,,,,,,0,1569
0.1013278067111969,0.1013278067111969,0.0,1.0,,,,,,,,,,,0,1574
0.10340512543916702,0.10340512543916702,0.0,1.0,,,,,,,,,,,0,1579
0.08593174070119858,0.08593174070119858,0.0,1.0,,,,,,,,,,,0,1584
0.07645578682422638,0.07645578682422638,0.0,1.0,,,,,,,,,,,0,1589
0.1315956711769104,0.1315956711769104,0.0,1.0,,,,,,,,,,,0,1594
0.06164612993597984,0.06164612993597984,0.0,1.0,,,,,,,,,,,0,1599
0.15411674976348877,0.15411674976348877,0.0,1.0,,,,,,,,,,,0,1604
0.12568028271198273,0.12568028271198273,0.0,1.0,,,,,,,,,,,0,1609
0.09385393559932709,0.09385393559932709,0.0,1.0,,,,,,,,,,,0,1614
0.10776057839393616,0.10776057839393616,0.0,1.0,,,,,,,,,,,0,1619
0.08694321662187576,0.08694321662187576,0.0,1.0,,,,,,,,,,,0,1624
0.07387867569923401,0.07387867569923401,0.0,1.0,,,,,,,,,,,0,1629
0.07756854593753815,0.07756854593753815,0.0,1.0,,,,,,,,,,,0,1634
0.11082959175109863,0.11082959175109863,0.0,1.0,,,,,,,,,,,0,1639
0.0869094505906105,0.0869094505906105,0.0,1.0,,,,,,,,,,,0,1644
0.09795266389846802,0.09795266389846802,0.0,1.0,,,,,,,,,,,0,1649
0.06822454929351807,0.06822454929351807,0.0,1.0,,,,,,,,,,,0,1654
0.07576970010995865,0.07576970010995865,0.0,1.0,,,,,,,,,,,0,1659
0.07912960648536682,0.07912960648536682,0.0,1.0,,,,,,,,,,,0,1664
0.09482841938734055,0.09482841938734055,0.0,1.0,,,,,,,,,,,0,1669
0.11623935401439667,0.11623935401439667,0.0,1.0,,,,,,,,,,,0,1674
0.11105669289827347,0.11105669289827347,0.0,1.0,,,,,,,,,,,0,1679
0.09011524170637131,0.09011524170637131,0.0,1.0,,,,,,,,,,,0,1684
0.08395951241254807,0.08395951241254807,0.0,1.0,,,,,,,,,,,0,1689
0.059754628688097,0.059754628688097,0.0,1.0,,,,,,,,,,,0,1694
