epoch,step,sys/eta_seconds,sys/steps_per_sec_live,train/diffusion_loss,train/diffusion_noise_loss,train/diffusion_recon_loss,train/loss,train/mae,train/route_balance_loss,train/route_entropy,train/route_usage_coarse,train/route_usage_fine,train/route_usage_mid,train/scalar_loss,train/stable,val/diffusion_loss,val/diffusion_noise_loss,val/diffusion_recon_loss,val/gist_cosine,val/gist_retrieval_top1,val/loss,val/mae,val/route_balance_loss,val/route_entropy,val/route_usage_coarse,val/route_usage_fine,val/route_usage_mid,val/scalar_loss,val/stable
3,1499,,,0.13626573979854584,0.12802931666374207,0.04118211939930916,0.03446614742279053,0.02027130126953125,4.621756488631945e-06,0.9707015752792358,0.5527869462966919,0.14965884387493134,0.29755422472953796,0.00039961840957403183,1.0,,,,,,,,,,,,,,
3,1519,,,0.1461179405450821,0.13826340436935425,0.03927268087863922,0.0367431715130806,0.01696491241455078,6.36055438008043e-06,0.9709284901618958,0.5532287359237671,0.14969798922538757,0.29707327485084534,0.00021355901844799519,1.0,,,,,,,,,,,,,,
3,1539,,,0.14485323429107666,0.1371326744556427,0.038602814078330994,0.036465007811784744,0.017175674438476562,5.608724677585997e-06,0.9703359007835388,0.553248941898346,0.1490800678730011,0.29767099022865295,0.00025158701464533806,1.0,,,,,,,,,,,,,,
3,1559,,,0.15171842277050018,0.14400316774845123,0.03857624903321266,0.03826594725251198,0.019598960876464844,2.4868759282981046e-06,0.9743473529815674,0.5477782487869263,0.15094296634197235,0.3012787699699402,0.0003362910356372595,1.0,,,,,,,,,,,,,,
3,1579,,,0.15300673246383667,0.14588961005210876,0.03558557853102684,0.038577739149332047,0.01843738555908203,5.970723577775061e-06,0.9694905877113342,0.5534398555755615,0.14856600761413574,0.2979941964149475,0.0003259370569139719,1.0,,,,,,,,,,,,,,
,1600,1193.4223692760188,24.231152980267076,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1599,,,0.13292519748210907,0.12571388483047485,0.03605654090642929,0.0334855355322361,0.018012046813964844,3.026740955647256e-07,0.9734741449356079,0.5492219924926758,0.1503959596157074,0.30038201808929443,0.00025423080660402775,1.0,,,,,,,,,,,,,,
3,1619,,,0.1318516731262207,0.12487442791461945,0.0348861888051033,0.03327237442135811,0.018296241760253906,4.565830295177875e-06,0.9705384373664856,0.552849292755127,0.14944711327552795,0.2977036237716675,0.00030936370603740215,1.0,,,,,,,,,,,,,,
3,1639,,,0.15298719704151154,0.14612938463687897,0.03428908437490463,0.03847775235772133,0.017297744750976562,2.692539453619247e-07,0.9721990823745728,0.5507147312164307,0.14978674054145813,0.2994985580444336,0.00023094797506928444,1.0,,,,,,,,,,,,,,
3,1659,,,0.1395576000213623,0.13279128074645996,0.03383159637451172,0.03525089845061302,0.01927947998046875,3.0183105081960093e-06,0.9712945222854614,0.5521048307418823,0.1500452160835266,0.29784998297691345,0.0003614397719502449,1.0,,,,,,,,,,,,,,
3,1679,,,0.12883296608924866,0.12216798961162567,0.03332488238811493,0.032587140798568726,0.020186424255371094,3.791610197367845e-06,0.9746565818786621,0.5473009943962097,0.15087628364562988,0.3018227219581604,0.00037882267497479916,1.0,,,,,,,,,,,,,,
3,1699,,,0.14307142794132233,0.1364419013261795,0.0331476628780365,0.03646154701709747,0.03277778625488281,3.6869605537503958e-06,0.9741817116737366,0.54744553565979,0.15047942101955414,0.30207502841949463,0.0006936173886060715,1.0,,,,,,,,,,,,,,
3,1719,,,0.1367190182209015,0.13040384650230408,0.03157582879066467,0.034459084272384644,0.018865585327148438,1.3579951385622735e-08,0.9727834463119507,0.5501294136047363,0.1498469114303589,0.30002361536026,0.00027933064848184586,1.0,,,,,,,,,,,,,,
3,1739,,,0.1313856542110443,0.12502138316631317,0.03182137757539749,0.033187489956617355,0.019329071044921875,4.619318588083843e-06,0.9739645719528198,0.5472777485847473,0.15019023418426514,0.30253201723098755,0.00034098513424396515,1.0,,,,,,,,,,,,,,
3,1759,,,0.13362862169742584,0.12738347053527832,0.031225770711898804,0.03374307602643967,0.02109527587890625,1.2723246982204728e-05,0.9761245250701904,0.5451235175132751,0.15132024884223938,0.3035562038421631,0.00033566588535904884,1.0,,,,,,,,,,,,,,
3,1779,,,0.1344151347875595,0.12843996286392212,0.02987588942050934,0.03390250355005264,0.018731117248535156,2.9114676181052346e-06,0.9727182388305664,0.5482298135757446,0.14946484565734863,0.30230531096458435,0.000298662343993783,1.0,,,,,,,,,,,,,,
,1800,1177.0099928311445,24.399113155294955,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1799,,,0.12913142144680023,0.12318733334541321,0.029720429331064224,0.032646093517541885,0.02279949188232422,6.121635465206055e-07,0.972561776638031,0.5505003929138184,0.15060442686080933,0.29889512062072754,0.0003632248844951391,1.0,,,,,,,,,,,,,,
3,1819,,,0.14223173260688782,0.13665513694286346,0.027882970869541168,0.03590044751763344,0.021307945251464844,2.6534202334005386e-05,0.9763214588165283,0.5434238910675049,0.1505737602710724,0.30600234866142273,0.0003419837448745966,1.0,,,,,,,,,,,,,,
4,1839,,,0.12191469222307205,0.11613459140062332,0.0289005059748888,0.030774425715208054,0.018487930297851562,7.298418580603538e-08,0.972632646560669,0.5497561097145081,0.15037661790847778,0.2998672425746918,0.00029575079679489136,1.0,,,,,,,,,,,,,,
4,1859,,,0.13619300723075867,0.13044992089271545,0.02871539816260338,0.034365467727184296,0.02008819580078125,1.2834889275836758e-06,0.9735676050186157,0.5484029650688171,0.15068762004375458,0.30090945959091187,0.0003171907737851143,1.0,,,,,,,,,,,,,,
4,1879,,,0.1255996823310852,0.12002946436405182,0.02785111963748932,0.03174519166350365,0.01923656463623047,6.320328793663066e-06,0.9732064008712769,0.5471643209457397,0.14956046640872955,0.3032751679420471,0.00034514511935412884,1.0,,,,,,,,,,,,,,
4,1899,,,0.1258906126022339,0.12055036425590515,0.02670123055577278,0.031810808926820755,0.018678665161132812,5.957123789812613e-07,0.9725245237350464,0.548931360244751,0.1503417193889618,0.30072689056396484,0.000338143203407526,1.0,,,,,,,,,,,,,,
4,1919,,,0.13447336852550507,0.12918952107429504,0.02641921676695347,0.03386455774307251,0.01665782928466797,3.1183908504317515e-06,0.971306324005127,0.5521457195281982,0.15003371238708496,0.2978205680847168,0.0002461525145918131,1.0,,,,,,,,,,,,,,
4,1939,,,0.1270938664674759,0.12208102643489838,0.025064215064048767,0.032018132507801056,0.01737213134765625,1.010496134767891e-06,0.9728375673294067,0.5489373803138733,0.14971348643302917,0.3013491630554199,0.00024464400485157967,1.0,,,,,,,,,,,,,,
4,1959,,,0.11932725459337234,0.11429783701896667,0.0251470934599638,0.030248209834098816,0.021059036254882812,5.811119990539737e-06,0.9699857234954834,0.5529798269271851,0.14994437992572784,0.2970758080482483,0.00041628070175647736,1.0,,,,,,,,,,,,,,
4,1979,,,0.1305243819952011,0.12566758692264557,0.024283993989229202,0.03291478753089905,0.019664764404296875,3.294632620054472e-07,0.9723821878433228,0.5494096279144287,0.149812713265419,0.3007776737213135,0.0002836841158568859,1.0,,,,,,,,,,,,,,
,2000,1154.4049632312958,24.703635992845392,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1999,,,0.10831962525844574,0.10327982902526855,0.025198962539434433,0.02748801000416279,0.023529052734375,2.072962888632901e-05,0.9761507511138916,0.5439281463623047,0.15118011832237244,0.3048917055130005,0.0004076897166669369,1.0,,,,,,,,,,,,,,
4,1999,,,,,,,,,,,,,,,0.1213039830327034,0.11642833054065704,0.024378273636102676,0.9503790140151978,0.003684470895677805,0.030617812648415565,0.01778160035610199,3.203547021257691e-05,0.9688228368759155,0.5545874834060669,0.1493023931980133,0.29611003398895264,0.0002911702322307974,1.0
